event_id,user_id,event_type,event_ts,lesson_id,platform
127801,1636,streak_extended,2025-09-24T01:55:00,,ios
67161,886,lesson_started,2025-08-03T13:31:00,144.0,ios
252763,3540,lesson_started,2025-11-20T00:07:00,90.0,ios
17803,226,lesson_started,2025-06-17T18:22:00,21.0,ios
34259,442,lesson_completed,2025-07-15T02:10:00,22.0,web
184187,2343,lesson_started,2025-10-13T01:39:00,113.0,ios
46182,597,lesson_started,2025-07-24T20:37:00,86.0,android
136011,1732,lesson_started,2025-09-23T13:26:00,94.0,android
11257,141,app_opened,2025-06-23T04:22:00,,ios
206281,2653,app_opened,2025-10-29T05:30:00,,ios
68877,907,lesson_started,2025-07-29T08:22:00,151.0,
121923,1564,lesson_started,2025-09-21T23:06:00,128.0,android
48160,626,app_opened,2025-07-20T19:00:00,,android
122057,1566,lesson_started,2025-09-01T12:00:00,4.0,ios
238346,3158,lesson_completed,2025-11-01T21:16:00,23.0,web
19167,245,streak_extended,2025-07-08T08:23:00,,ios
223689,2900,lesson_started,2025-11-01T15:44:00,183.0,android
204105,2623,lesson_completed,2025-10-18T07:51:00,151.0,web
204546,2626,streak_extended,2025-11-02T06:18:00,,ios
157168,1998,lesson_started,2025-09-18T21:44:00,71.0,ios
130959,1670,lesson_completed,2025-09-26T20:18:00,69.0,android
253197,3556,app_opened,2025-11-19T06:29:00,,android
206171,2651,app_opened,2025-10-26T16:20:00,,web
242713,3245,lesson_started,2025-11-18T11:39:00,125.0,ios
258652,3875,app_opened,2025-11-25T19:06:00,,ios
240960,3209,app_opened,2025-11-25T01:55:00,,ios
137228,1750,app_opened,2025-09-14T06:32:00,,web
150456,1919,lesson_completed,2025-10-19T16:09:00,122.0,android
221855,2871,lesson_completed,2025-11-04T02:26:00,78.0,android
118295,1521,lesson_started,2025-09-23T01:17:00,147.0,android
57093,753,app_opened,2025-08-04T12:20:00,,ios
25656,332,streak_extended,2025-07-04T16:29:00,,ios
29202,377,lesson_started,2025-07-13T17:00:00,107.0,ios
57296,757,lesson_completed,2025-08-07T20:57:00,80.0,ios
93993,1211,lesson_completed,2025-08-23T17:44:00,15.0,android
136696,1744,lesson_started,2025-10-02T14:37:00,84.0,ios
240457,3199,lesson_started,2025-11-16T13:27:00,44.0,android
232948,3044,lesson_completed,2025-11-04T04:03:00,99.0,ios
218865,2830,lesson_started,2025-10-20T08:38:00,189.0,android
256160,3693,lesson_started,2025-11-20T16:33:00,92.0,android
150214,1916,lesson_completed,2025-10-05T03:38:00,117.0,ios
13189,168,lesson_completed,2025-06-21T21:35:00,59.0,ios
57877,769,lesson_started,2025-08-04T01:50:00,46.0,android
160153,2033,lesson_started,2025-10-07T09:33:00,87.0,ios
208508,2680,lesson_completed,2025-11-13T02:38:00,193.0,web
17030,215,lesson_completed,2025-06-29T06:24:00,29.0,ios
27164,352,lesson_started,2025-07-05T10:21:00,30.0,ios
97879,1258,lesson_completed,2025-08-31T03:41:00,59.0,ios
43137,558,lesson_completed,2025-07-14T03:24:00,96.0,web
163632,2079,lesson_completed,2025-09-26T07:16:00,190.0,android
197566,2539,streak_extended,2025-11-14T15:45:00,,android
188260,2396,lesson_completed,2025-10-17T05:04:00,179.0,web
134423,1714,app_opened,2025-10-14T03:48:00,,android
141981,1811,lesson_started,2025-09-26T02:57:00,16.0,web
130100,1665,lesson_completed,2025-09-04T04:48:00,136.0,ios
155503,1980,lesson_started,2025-09-30T14:03:00,136.0,ios
150312,1918,lesson_completed,2025-09-20T20:45:00,167.0,ios
118609,1523,lesson_completed,2025-09-20T14:12:00,155.0,ios
58034,772,streak_extended,2025-07-21T14:56:00,,android
178171,2267,lesson_completed,2025-10-06T05:56:00,16.0,android
96082,1237,lesson_started,2025-08-15T08:36:00,34.0,ios
147018,1878,lesson_started,2025-09-20T19:26:00,11.0,android
18440,235,lesson_completed,2025-07-20T03:38:00,53.0,android
35744,459,streak_extended,2025-07-26T21:16:00,,ios
134366,1713,lesson_started,2025-09-25T05:42:00,76.0,web
32274,424,lesson_completed,2025-07-12T11:28:00,110.0,web
186444,2371,app_opened,2025-10-19T00:32:00,,android
167528,2125,lesson_started,2025-10-04T06:45:00,12.0,android
199604,2568,lesson_completed,2025-10-15T20:04:00,180.0,web
113203,1456,lesson_completed,2025-09-25T05:00:00,83.0,android
214575,2771,lesson_started,2025-10-20T06:50:00,110.0,android
235465,3100,lesson_completed,2025-11-10T05:00:00,83.0,web
149008,1904,lesson_completed,2025-09-28T05:16:00,137.0,web
169298,2146,lesson_started,2025-10-14T17:58:00,71.0,web
61666,821,streak_extended,2025-07-30T11:33:00,,ios
76852,1006,lesson_started,2025-08-03T17:06:00,53.0,android
51353,667,app_opened,2025-07-19T09:51:00,,ios
240100,3192,lesson_completed,2025-11-09T14:45:00,162.0,android
226942,2949,lesson_completed,2025-11-11T13:38:00,168.0,ios
61048,812,lesson_started,2025-08-05T05:51:00,23.0,android
124983,1600,signup,2025-08-31T16:10:00,,android
51463,670,lesson_completed,2025-08-03T10:15:00,99.0,ios
163888,2084,streak_extended,2025-10-01T01:32:00,,ios
237905,3150,lesson_started,2025-11-18T05:00:00,180.0,android
56047,743,lesson_completed,2025-08-03T15:36:00,16.0,ios
88036,1135,lesson_started,2025-08-14T11:09:00,187.0,web
21719,274,lesson_started,2025-07-11T09:10:00,13.0,
118193,1521,lesson_started,2025-09-22T00:28:00,48.0,ios
103708,1324,lesson_started,2025-08-19T09:42:00,49.0,android
165429,2100,streak_extended,2025-09-28T17:45:00,,android
125398,1602,app_opened,2025-10-16T22:09:00,,ios
137270,1750,streak_extended,2025-09-21T06:32:00,,ios
191105,2439,lesson_started,2025-10-15T21:56:00,9.0,android
43820,568,lesson_completed,2025-07-21T21:06:00,73.0,ios
57414,759,streak_extended,2025-07-27T14:10:00,,ios
145696,1857,lesson_started,2025-09-29T01:11:00,168.0,android
157816,2005,lesson_completed,2025-10-14T22:59:00,1.0,ios
191842,2450,lesson_completed,2025-10-20T12:14:00,48.0,ios
95019,1223,lesson_started,2025-09-08T16:07:00,194.0,ios
79334,1032,lesson_completed,2025-08-15T15:48:00,191.0,ios
176484,2246,app_opened,2025-10-05T19:27:00,,ios
49077,636,streak_extended,2025-08-11T04:03:00,,ios
159466,2026,lesson_completed,2025-10-01T02:37:00,2.0,ios
115278,1486,lesson_completed,2025-09-07T21:55:00,72.0,android
99394,1273,lesson_completed,2025-08-23T18:56:00,162.0,ios
142269,1813,lesson_started,2025-09-23T10:03:00,187.0,web
130848,1670,lesson_completed,2025-09-04T20:30:00,117.0,android
62107,825,lesson_completed,2025-08-05T19:20:00,17.0,ios
255701,3667,lesson_started,2025-11-21T07:39:00,190.0,android
79026,1028,lesson_started,2025-08-13T16:38:00,177.0,android
129240,1654,app_opened,2025-09-11T12:40:00,,android
164963,2096,streak_extended,2025-09-25T14:11:00,,android
62018,824,lesson_started,2025-07-31T07:00:00,19.0,ios
230959,3011,lesson_started,2025-11-09T18:30:00,151.0,android
29509,382,lesson_started,2025-07-11T06:05:00,98.0,android
193336,2473,lesson_started,2025-11-01T00:13:00,198.0,ios
170019,2158,lesson_started,2025-09-24T14:21:00,19.0,android
7150,93,app_opened,2025-06-14T14:46:00,,web
594,6,lesson_started,2025-07-04T22:28:00,14.0,web
93650,1207,lesson_completed,2025-08-28T07:13:00,62.0,ios
59903,795,app_opened,2025-07-29T00:17:00,,ios
228380,2970,lesson_started,2025-11-13T11:43:00,87.0,android
178382,2268,streak_extended,2025-11-07T10:24:00,,web
160953,2042,app_opened,2025-09-29T09:39:00,,ios
208464,2680,app_opened,2025-10-29T01:05:00,,ios
170587,2164,lesson_started,2025-10-02T04:09:00,62.0,web
74753,980,lesson_started,2025-08-19T00:43:00,182.0,ios
153067,1950,lesson_completed,2025-10-06T06:34:00,103.0,android
211694,2723,streak_extended,2025-11-16T13:12:00,,android
243163,3252,lesson_started,2025-11-25T00:53:00,193.0,android
155897,1984,lesson_started,2025-10-02T15:10:00,121.0,android
253720,3573,lesson_started,2025-11-21T14:26:00,71.0,web
223861,2903,lesson_started,2025-11-03T10:12:00,32.0,web
141198,1803,lesson_started,2025-11-05T08:34:00,124.0,ios
59935,796,lesson_started,2025-08-06T04:38:00,135.0,ios
60241,801,streak_extended,2025-07-23T13:57:00,,ios
172018,2182,signup,2025-09-25T01:14:00,,android
149708,1911,lesson_started,2025-10-19T12:49:00,66.0,ios
198816,2556,lesson_started,2025-10-20T04:26:00,122.0,android
46239,598,app_opened,2025-07-23T02:51:00,,web
135202,1724,streak_extended,2025-09-19T10:54:00,,web
172272,2183,lesson_completed,2025-11-06T22:24:00,170.0,ios
72706,954,streak_extended,2025-08-24T04:56:00,,ios
95111,1225,lesson_started,2025-08-27T06:45:00,80.0,web
84253,1093,lesson_started,2025-08-18T15:14:00,172.0,ios
100038,1278,lesson_completed,2025-08-30T12:26:00,72.0,android
45036,584,signup,2025-07-10T05:06:00,,web
60751,807,app_opened,2025-07-26T19:54:00,,web
95332,1227,lesson_completed,2025-09-11T01:45:00,142.0,web
45852,594,lesson_started,2025-07-16T12:11:00,182.0,web
256534,3715,app_opened,2025-11-20T09:39:00,,android
138510,1769,lesson_started,2025-09-23T18:27:00,145.0,android
138164,1764,lesson_started,2025-09-22T14:46:00,59.0,ios
44478,573,lesson_completed,2025-08-07T10:38:00,14.0,ios
68028,898,streak_extended,2025-07-28T21:02:00,,ios
122961,1578,lesson_completed,2025-09-06T23:30:00,169.0,web
131183,1674,lesson_completed,2025-09-14T01:33:00,15.0,web
21377,270,app_opened,2025-06-25T09:37:00,,web
106515,1361,lesson_started,2025-09-20T04:01:00,137.0,ios
82289,1067,app_opened,2025-08-31T19:26:00,,ios
26093,338,lesson_started,2025-08-18T11:33:00,167.0,android
256839,3735,lesson_started,2025-11-27T01:01:00,41.0,ios
153082,1950,streak_extended,2025-10-02T03:35:00,,android
199037,2559,lesson_completed,2025-11-01T20:35:00,185.0,android
13490,173,app_opened,2025-06-18T05:50:00,,ios
158656,2017,lesson_completed,2025-10-26T17:03:00,54.0,web
211100,2715,lesson_completed,2025-11-17T05:24:00,67.0,web
206706,2657,lesson_completed,2025-10-29T06:30:00,73.0,ios
174128,2212,lesson_started,2025-10-08T22:11:00,96.0,ios
211272,2717,streak_extended,2025-10-23T16:01:00,,android
153348,1954,streak_extended,2025-09-21T18:37:00,,android
76798,1005,lesson_completed,2025-08-20T10:17:00,76.0,ios
181245,2307,lesson_started,2025-10-11T11:16:00,126.0,ios
75183,984,lesson_started,2025-08-18T13:40:00,167.0,web
102159,1309,lesson_completed,2025-08-30T22:48:00,93.0,ios
238643,3162,lesson_started,2025-11-05T16:29:00,179.0,android
254922,3625,lesson_completed,2025-11-26T19:41:00,72.0,ios
223745,2901,lesson_completed,2025-10-29T17:49:00,122.0,android
187585,2389,lesson_started,2025-10-15T03:16:00,113.0,android
159173,2023,app_opened,2025-09-29T09:58:00,,
241922,3227,lesson_started,2025-11-16T16:42:00,150.0,android
26013,337,app_opened,2025-07-06T06:18:00,,android
188081,2394,lesson_started,2025-10-20T13:07:00,144.0,web
27580,356,lesson_started,2025-07-25T08:37:00,108.0,ios
51941,680,lesson_started,2025-07-23T05:19:00,122.0,web
135472,1726,lesson_started,2025-09-27T20:30:00,157.0,web
55169,731,streak_extended,2025-07-19T10:19:00,,android
9932,124,lesson_started,2025-07-01T03:00:00,164.0,ios
238150,3153,lesson_started,2025-11-14T19:13:00,4.0,web
7619,98,lesson_started,2025-06-13T09:59:00,162.0,ios
224401,2911,lesson_completed,2025-10-31T16:27:00,50.0,web
215818,2792,lesson_started,2025-10-23T00:32:00,117.0,android
152739,1947,lesson_started,2025-09-24T11:32:00,192.0,web
193384,2477,lesson_started,2025-10-18T14:05:00,21.0,android
180103,2291,app_opened,2025-10-16T06:32:00,,ios
178877,2276,lesson_completed,2025-10-11T13:57:00,16.0,ios
41108,533,streak_extended,2025-08-09T11:28:00,,ios
202706,2609,app_opened,2025-10-17T12:56:00,,ios
248386,3391,streak_extended,2025-11-09T23:17:00,,android
20049,253,lesson_started,2025-07-15T05:32:00,44.0,ios
206871,2659,lesson_started,2025-10-16T16:11:00,32.0,android
192832,2466,streak_extended,2025-10-14T04:34:00,,ios
210502,2710,streak_extended,2025-10-16T20:32:00,,ios
196445,2525,lesson_completed,2025-11-19T22:33:00,171.0,android
63785,842,lesson_completed,2025-08-08T09:51:00,36.0,ios
129006,1652,lesson_started,2025-09-10T19:36:00,74.0,web
123152,1580,app_opened,2025-09-15T01:14:00,,ios
247876,3374,lesson_completed,2025-11-24T08:01:00,114.0,ios
39726,515,lesson_started,2025-07-27T08:00:00,32.0,ios
24813,318,app_opened,2025-07-21T12:43:00,,
240838,3206,streak_extended,2025-11-26T22:56:00,,web
99563,1274,streak_extended,2025-08-30T00:31:00,,ios
193127,2470,lesson_completed,2025-10-25T10:28:00,111.0,ios
89350,1152,streak_extended,2025-08-16T19:30:00,,ios
120968,1553,lesson_started,2025-08-30T20:51:00,122.0,ios
109386,1403,lesson_completed,2025-09-16T07:44:00,171.0,android
193746,2483,streak_extended,2025-11-04T00:48:00,,android
17024,215,lesson_started,2025-07-02T06:24:00,118.0,ios
88000,1133,lesson_started,2025-09-01T01:02:00,168.0,ios
172382,2185,lesson_started,2025-10-07T15:41:00,86.0,ios
114169,1468,lesson_completed,2025-08-25T11:03:00,159.0,ios
55334,732,lesson_completed,2025-08-02T22:15:00,169.0,web
174766,2219,app_opened,2025-10-13T21:42:00,,android
158764,2018,lesson_completed,2025-10-02T02:53:00,31.0,android
184730,2349,lesson_completed,2025-10-08T18:49:00,147.0,ios
226794,2946,app_opened,2025-11-23T18:43:00,,android
158105,2010,lesson_started,2025-09-28T11:33:00,72.0,web
83142,1078,lesson_completed,2025-08-07T16:10:00,141.0,web
143143,1824,lesson_started,2025-09-29T20:47:00,172.0,ios
51869,679,lesson_started,2025-07-21T02:42:00,102.0,ios
158500,2015,streak_extended,2025-10-27T02:50:00,,web
216764,2802,lesson_completed,2025-11-03T00:31:00,42.0,android
73910,968,lesson_started,2025-08-15T15:54:00,133.0,ios
61977,823,lesson_completed,2025-08-02T12:27:00,22.0,web
179745,2286,lesson_started,2025-10-26T07:19:00,55.0,android
118778,1525,lesson_started,2025-09-19T22:44:00,138.0,web
141324,1806,lesson_completed,2025-09-16T07:28:00,96.0,android
178752,2274,streak_extended,2025-10-03T14:59:00,,ios
154331,1964,lesson_completed,2025-09-23T09:09:00,167.0,
167272,2122,streak_extended,2025-10-13T12:43:00,,android
3298,40,lesson_started,2025-06-15T02:31:00,96.0,android
252880,3545,streak_extended,2025-11-23T08:47:00,,web
247623,3370,app_opened,2025-11-09T23:24:00,,ios
216762,2802,lesson_completed,2025-11-03T01:55:00,149.0,android
52969,693,lesson_completed,2025-07-17T05:12:00,29.0,ios
96337,1240,lesson_started,2025-08-21T19:42:00,164.0,web
133314,1702,app_opened,2025-09-10T12:50:00,,android
174200,2212,lesson_started,2025-10-13T21:32:00,53.0,android
28542,368,lesson_completed,2025-07-07T23:30:00,168.0,android
225947,2931,lesson_started,2025-11-26T22:47:00,25.0,web
110156,1413,signup,2025-08-23T04:24:00,,android
194815,2496,streak_extended,2025-11-06T08:43:00,,ios
140967,1801,lesson_started,2025-10-01T06:27:00,181.0,ios
118350,1521,streak_extended,2025-10-10T23:56:00,,ios
88275,1139,lesson_completed,2025-09-05T06:09:00,184.0,ios
148723,1900,app_opened,2025-09-17T18:25:00,,ios
237400,3139,lesson_started,2025-11-09T09:36:00,134.0,android
122497,1573,lesson_completed,2025-10-20T18:58:00,161.0,android
111097,1426,lesson_completed,2025-09-22T02:41:00,73.0,ios
100108,1280,lesson_completed,2025-09-12T06:17:00,92.0,ios
247001,3351,lesson_completed,2025-11-19T01:11:00,39.0,web
200748,2582,streak_extended,2025-10-21T23:53:00,,android
118937,1528,lesson_completed,2025-09-04T02:28:00,181.0,android
169171,2145,streak_extended,2025-10-01T19:52:00,,ios
88313,1140,streak_extended,2025-09-16T01:09:00,,android
15294,194,streak_extended,2025-07-11T12:48:00,,android
119753,1536,signup,2025-08-29T06:42:00,,ios
46070,596,lesson_completed,2025-07-15T08:24:00,15.0,ios
209643,2697,streak_extended,2025-10-28T18:04:00,,ios
38804,502,lesson_completed,2025-07-18T11:35:00,165.0,
184434,2345,lesson_started,2025-10-02T16:35:00,103.0,ios
218970,2831,lesson_completed,2025-11-04T05:13:00,138.0,ios
88148,1138,app_opened,2025-08-26T00:02:00,,ios
245552,3310,lesson_started,2025-11-27T09:46:00,186.0,android
97749,1256,lesson_completed,2025-09-14T13:49:00,75.0,ios
44895,581,streak_extended,2025-07-16T13:38:00,,ios
124509,1595,streak_extended,2025-10-17T02:51:00,,android
140905,1800,streak_extended,2025-09-18T16:59:00,,android
27173,352,lesson_completed,2025-07-12T07:55:00,62.0,android
191108,2439,lesson_completed,2025-10-15T20:39:00,168.0,android
248210,3383,lesson_started,2025-11-21T06:53:00,61.0,android
109827,1408,app_opened,2025-09-19T11:35:00,,ios
167311,2122,streak_extended,2025-10-19T12:43:00,,web
230508,3005,lesson_started,2025-11-29T15:50:00,162.0,ios
5218,63,app_opened,2025-07-09T03:56:00,,ios
109692,1406,lesson_started,2025-09-04T06:05:00,86.0,android
126982,1628,lesson_completed,2025-09-05T10:12:00,29.0,
178414,2270,streak_extended,2025-10-04T02:13:00,,android
87102,1122,streak_extended,2025-08-13T08:14:00,,web
126659,1621,lesson_started,2025-10-22T05:44:00,43.0,ios
215927,2794,app_opened,2025-10-28T09:07:00,,ios
196458,2525,lesson_started,2025-10-25T22:27:00,61.0,ios
189441,2412,lesson_started,2025-11-02T14:33:00,183.0,ios
21256,267,lesson_completed,2025-06-27T20:11:00,170.0,android
126817,1624,app_opened,2025-09-25T17:10:00,,android
76512,1002,lesson_started,2025-08-08T14:45:00,10.0,ios
147831,1887,lesson_started,2025-09-21T17:48:00,21.0,android
84723,1099,lesson_started,2025-08-27T22:02:00,42.0,web
146977,1877,app_opened,2025-09-19T13:44:00,,android
12704,164,lesson_completed,2025-07-09T01:28:00,105.0,ios
153449,1955,lesson_completed,2025-10-07T11:11:00,83.0,ios
209356,2693,app_opened,2025-10-20T14:00:00,,ios
166949,2119,lesson_started,2025-10-03T09:09:00,191.0,android
181459,2309,lesson_started,2025-10-10T16:50:00,51.0,android
12757,164,lesson_completed,2025-06-26T00:57:00,85.0,web
66466,875,lesson_started,2025-08-02T12:52:00,144.0,android
181228,2307,lesson_started,2025-10-09T11:28:00,108.0,android
195381,2505,lesson_started,2025-10-23T06:27:00,1.0,ios
134947,1721,lesson_started,2025-09-14T13:21:00,140.0,android
62376,828,lesson_started,2025-08-08T07:21:00,34.0,ios
134320,1713,streak_extended,2025-09-16T03:44:00,,ios
84978,1101,app_opened,2025-09-04T03:04:00,,ios
114848,1478,streak_extended,2025-09-09T11:48:00,,ios
50954,662,app_opened,2025-07-28T02:55:00,,ios
219599,2840,lesson_completed,2025-11-13T01:50:00,84.0,web
162122,2060,lesson_completed,2025-09-27T13:08:00,141.0,web
99941,1277,app_opened,2025-08-26T05:29:00,,android
229924,2998,app_opened,2025-10-30T11:02:00,,web
145745,1857,lesson_started,2025-10-07T03:07:00,116.0,web
248909,3408,lesson_started,2025-11-21T22:12:00,72.0,ios
207169,2663,lesson_started,2025-10-23T01:59:00,167.0,android
40219,522,app_opened,2025-07-28T09:49:00,,web
164914,2095,lesson_started,2025-09-22T03:02:00,31.0,android
214626,2772,streak_extended,2025-11-05T20:48:00,,ios
14203,179,lesson_started,2025-06-18T14:26:00,29.0,ios
141052,1801,lesson_started,2025-11-07T07:03:00,43.0,android
61680,821,lesson_started,2025-07-29T13:24:00,85.0,ios
199854,2570,lesson_completed,2025-10-26T05:27:00,82.0,android
89111,1149,lesson_completed,2025-09-02T14:32:00,25.0,ios
53645,705,lesson_completed,2025-07-18T03:31:00,41.0,android
237309,3138,lesson_started,2025-11-06T00:50:00,29.0,web
250129,3447,streak_extended,2025-11-11T02:20:00,,ios
225515,2926,streak_extended,2025-11-16T22:34:00,,ios
13498,173,app_opened,2025-06-21T05:50:00,,ios
14564,183,lesson_started,2025-06-14T14:40:00,189.0,web
222487,2881,lesson_started,2025-11-04T03:21:00,101.0,android
62500,829,lesson_started,2025-08-16T02:56:00,10.0,android
228346,2969,lesson_started,2025-11-12T04:04:00,56.0,android
95743,1232,lesson_completed,2025-08-23T03:29:00,4.0,android
250398,3457,lesson_started,2025-11-14T09:45:00,134.0,android
130040,1664,lesson_started,2025-09-09T04:59:00,70.0,web
39925,518,signup,2025-07-06T10:03:00,,android
15536,196,lesson_started,2025-06-24T01:02:00,70.0,ios
136921,1747,lesson_completed,2025-09-16T22:25:00,194.0,android
99397,1273,streak_extended,2025-08-23T18:42:00,,ios
89088,1149,lesson_started,2025-08-19T16:34:00,28.0,android
2649,34,app_opened,2025-06-03T01:05:00,,android
59899,795,lesson_started,2025-07-29T02:31:00,20.0,android
80764,1053,lesson_started,2025-08-16T09:48:00,163.0,ios
226844,2946,streak_extended,2025-11-04T18:43:00,,android
35689,459,lesson_started,2025-07-14T22:30:00,72.0,web
184845,2351,lesson_completed,2025-10-27T22:01:00,158.0,android
187313,2384,lesson_started,2025-10-12T13:18:00,40.0,android
223512,2898,lesson_completed,2025-11-17T20:09:00,191.0,web
40980,533,signup,2025-07-07T11:28:00,,android
145615,1856,lesson_completed,2025-09-28T10:39:00,11.0,ios
73899,968,app_opened,2025-08-25T15:02:00,,android
196268,2522,lesson_started,2025-10-12T17:36:00,16.0,android
183098,2329,lesson_completed,2025-10-08T02:22:00,148.0,ios
63367,839,streak_extended,2025-08-23T04:15:00,,ios
34055,440,lesson_started,2025-08-10T02:59:00,142.0,android
79018,1028,lesson_started,2025-08-12T18:54:00,112.0,ios
189506,2413,app_opened,2025-10-16T06:32:00,,android
191880,2450,lesson_started,2025-11-10T10:12:00,16.0,ios
195761,2513,lesson_started,2025-10-16T04:35:00,28.0,web
133418,1703,lesson_started,2025-09-11T21:21:00,79.0,web
218804,2829,streak_extended,2025-10-20T23:37:00,,ios
214567,2770,lesson_completed,2025-11-22T22:06:00,104.0,ios
113143,1456,app_opened,2025-09-09T02:20:00,,android
21808,276,lesson_completed,2025-06-21T09:43:00,76.0,android
199368,2565,lesson_started,2025-10-18T10:07:00,7.0,ios
240192,3194,streak_extended,2025-11-16T13:55:00,,ios
31726,419,lesson_completed,2025-07-14T11:01:00,117.0,android
56000,743,lesson_started,2025-07-20T14:03:00,94.0,web
63738,842,lesson_completed,2025-07-31T11:28:00,23.0,web
8675,110,app_opened,2025-07-06T12:43:00,,android
132598,1692,lesson_started,2025-10-12T09:27:00,11.0,ios
169856,2155,lesson_started,2025-10-03T14:06:00,29.0,android
224989,2919,lesson_started,2025-10-30T16:35:00,124.0,android
51080,663,lesson_completed,2025-07-24T04:30:00,19.0,
88630,1145,lesson_started,2025-08-10T14:28:00,133.0,web
185253,2355,lesson_started,2025-10-22T12:28:00,77.0,ios
23417,295,lesson_completed,2025-07-18T07:27:00,160.0,web
115747,1491,lesson_started,2025-09-09T09:17:00,111.0,ios
146588,1869,lesson_completed,2025-09-13T01:55:00,60.0,ios
150057,1914,lesson_started,2025-10-03T12:10:00,152.0,ios
176902,2250,lesson_started,2025-10-10T19:13:00,153.0,ios
234778,3084,lesson_started,2025-11-09T00:32:00,56.0,android
56893,751,lesson_started,2025-07-27T14:34:00,158.0,ios
45014,583,lesson_completed,2025-08-01T05:07:00,85.0,web
103472,1321,lesson_completed,2025-09-16T05:29:00,133.0,android
194613,2493,lesson_started,2025-10-23T14:48:00,82.0,android
23468,295,lesson_started,2025-07-11T07:52:00,59.0,ios
144985,1850,lesson_started,2025-10-08T20:56:00,77.0,android
162824,2068,lesson_completed,2025-10-20T09:51:00,195.0,ios
252028,3511,app_opened,2025-11-17T12:28:00,,android
198154,2545,streak_extended,2025-10-19T17:46:00,,android
162980,2069,app_opened,2025-09-28T06:08:00,,android
96895,1247,lesson_started,2025-08-15T08:15:00,61.0,ios
32935,431,lesson_started,2025-07-13T02:04:00,97.0,ios
225590,2927,app_opened,2025-11-09T19:06:00,,ios
157735,2004,lesson_completed,2025-09-29T21:09:00,62.0,android
133632,1705,lesson_started,2025-09-05T13:09:00,118.0,web
15358,194,app_opened,2025-07-04T12:48:00,,ios
8310,106,streak_extended,2025-06-12T04:48:00,,android
228418,2970,streak_extended,2025-11-17T09:55:00,,ios
114777,1476,lesson_started,2025-09-08T18:14:00,180.0,ios
251725,3500,streak_extended,2025-11-24T08:58:00,,ios
134167,1711,lesson_started,2025-09-07T07:38:00,42.0,web
29498,382,lesson_completed,2025-07-05T03:49:00,134.0,ios
24251,307,lesson_started,2025-07-01T16:17:00,31.0,ios
68620,903,lesson_completed,2025-08-05T18:50:00,114.0,android
113793,1465,app_opened,2025-08-31T20:30:00,,android
176887,2250,lesson_started,2025-10-03T17:32:00,171.0,web
146037,1859,streak_extended,2025-10-08T09:27:00,,web
121564,1560,lesson_started,2025-09-13T11:11:00,134.0,web
172153,2183,lesson_completed,2025-10-07T21:01:00,91.0,android
236184,3116,lesson_completed,2025-11-23T05:31:00,103.0,ios
100154,1280,lesson_started,2025-10-08T07:38:00,129.0,android
48298,626,lesson_started,2025-08-23T20:22:00,152.0,ios
212340,2735,streak_extended,2025-10-27T04:05:00,,ios
66823,880,lesson_started,2025-08-03T18:52:00,18.0,
84858,1101,lesson_started,2025-08-08T05:10:00,131.0,android
8715,110,app_opened,2025-07-08T12:43:00,,ios
233788,3063,streak_extended,2025-11-12T08:39:00,,
173584,2202,app_opened,2025-10-25T08:26:00,,android
180000,2290,lesson_completed,2025-10-14T08:45:00,37.0,android
31747,419,lesson_started,2025-07-11T13:33:00,146.0,web
36422,465,lesson_started,2025-07-27T13:33:00,141.0,android
115212,1485,lesson_started,2025-09-05T06:14:00,36.0,ios
73230,959,lesson_completed,2025-08-26T16:56:00,101.0,ios
120655,1549,lesson_started,2025-09-16T14:21:00,2.0,android
135752,1730,lesson_started,2025-09-06T14:55:00,18.0,ios
115320,1486,streak_extended,2025-09-10T21:11:00,,web
221082,2860,app_opened,2025-10-22T08:55:00,,android
53874,707,lesson_completed,2025-08-03T17:32:00,83.0,ios
79140,1029,streak_extended,2025-08-10T14:52:00,,android
20738,259,lesson_started,2025-07-13T08:34:00,153.0,ios
149418,1909,lesson_completed,2025-09-25T07:19:00,28.0,ios
255254,3640,lesson_completed,2025-11-18T10:50:00,29.0,ios
29614,383,app_opened,2025-07-23T05:03:00,,web
188389,2398,lesson_completed,2025-10-13T18:04:00,16.0,android
83605,1083,streak_extended,2025-08-24T20:06:00,,ios
248858,3407,app_opened,2025-11-10T22:40:00,,android
94194,1212,app_opened,2025-08-31T22:11:00,,android
149961,1913,lesson_completed,2025-09-29T17:13:00,197.0,ios
45286,587,app_opened,2025-07-23T13:48:00,,android
8777,111,app_opened,2025-06-22T11:14:00,,android
128270,1646,app_opened,2025-09-20T04:28:00,,ios
227863,2964,lesson_completed,2025-10-31T05:29:00,59.0,ios
205981,2648,lesson_started,2025-10-18T04:38:00,95.0,android
49046,636,lesson_completed,2025-08-09T06:39:00,28.0,ios
60729,806,streak_extended,2025-08-08T03:29:00,,web
199967,2572,lesson_started,2025-10-24T20:34:00,42.0,android
33109,433,lesson_started,2025-07-11T21:03:00,113.0,android
4253,51,lesson_completed,2025-06-21T14:00:00,148.0,ios
216380,2798,lesson_completed,2025-11-22T19:28:00,51.0,ios
178060,2266,lesson_completed,2025-10-23T14:53:00,104.0,ios
95371,1227,lesson_started,2025-09-12T01:10:00,51.0,android
55053,728,streak_extended,2025-08-13T01:17:00,,ios
61166,814,lesson_started,2025-08-06T02:17:00,45.0,android
